user_id,name,email,signup_date,is_active,unsubscribe_date
U00380,Henry Gabriel Nascimento,lucca79@example.net,2024-02-17,False,2024-03-13
U00381,Sophia Camargo,da-matayasmin@example.com,2025-02-24,True,
U00382,Pedro Lucas Nogueira,laiscaldeira@example.net,2024-08-29,True,
U00383,Isadora da Rosa,machadovinicius@example.com,2025-04-10,True,
U00384,Pedro Lucas Campos,ottosousa@example.net,2025-05-05,True,
U00385,Dr. Enzo Pimenta,noahcostela@example.org,2024-12-21,True,
U00386,Dr. Vitor Gabriel Cavalcante,ana49@example.com,2024-09-20,True,
U00387,Aylla Carvalho,raraujo@example.net,2025-05-02,True,
U00388,Srta. Isadora Casa Grande,thales67@example.org,2023-10-12,True,
U00389,Oliver Garcia,obarbosa@example.org,2024-09-26,False,2025-05-29
U00390,Lara Sales,maria75@example.net,2024-05-13,True,
U00391,Srta. Natália Porto,davi-lucas86@example.org,2023-07-07,False,2025-05-12
U00392,Thales da Mata,alice58@example.net,2024-06-03,True,
U00393,Raquel Viana,calebe01@example.net,2023-10-15,True,
U00394,Allana Campos,lunnamarques@example.org,2025-03-05,True,
U00395,Davi Lucca Rezende,liam41@example.net,2024-06-01,True,
U00396,Bryan Freitas,cauagoncalves@example.net,2024-04-10,True,
U00397,Dra. Isabel Lima,santosgabriel@example.org,2024-02-27,True,
U00398,Ana Vitória Cardoso,rafaelarodrigues@example.com,2023-12-18,True,
U00399,Luigi Campos,isales@example.com,2023-07-12,True,
U00400,Matheus Borges,caldeiraana-sophia@example.com,2023-08-29,True,
U00401,Davi Miguel Garcia,joao-pedroazevedo@example.net,2025-05-19,True,
U00402,Enzo Macedo,paulo26@example.net,2024-09-15,True,
U00403,Helena Borges,carvalhojosue@example.net,2024-12-19,True,
U00404,Dr. Levi Vieira,thalesda-mota@example.net,2025-01-22,False,2025-04-07
U00405,Yuri Peixoto,benjamim43@example.net,2023-09-09,True,
U00406,Esther Souza,pda-rocha@example.org,2024-10-19,True,
U00407,Thales Gomes,da-costamelina@example.net,2025-03-05,True,
U00408,Vinícius Albuquerque,anna-liz26@example.net,2024-10-09,True,
U00409,Sr. Ravy Vargas,almeidadavi-luiz@example.org,2024-05-27,True,
U00410,Asafe Araújo,smontenegro@example.net,2024-01-25,True,
U00411,Mariana Sampaio,obarros@example.net,2025-01-09,False,2025-04-16
U00412,Daniela da Mota,das-nevesemanuel@example.net,2024-08-26,True,
U00413,Eduardo Nascimento,heloisa91@example.com,2025-06-19,True,
U00414,Isabella Araújo,ericklopes@example.org,2024-12-29,True,
U00415,Ana Laura das Neves,isaquealbuquerque@example.net,2024-06-21,True,
U00416,Srta. Elisa Monteiro,rebeca84@example.org,2023-10-20,True,
U00417,João Felipe Siqueira,vargasbento@example.com,2024-04-19,True,
U00418,Júlia Moura,da-luzeduardo@example.com,2025-03-23,True,
U00419,Sr. Theo Nunes,emillycastro@example.com,2024-06-23,False,2025-01-07
U00420,Danilo da Conceição,aparecidaapollo@example.org,2025-02-25,True,
U00421,Maria Clara Gomes,luiz-henriqueandrade@example.net,2023-08-10,True,
U00422,Dra. Mariah Câmara,theo65@example.com,2025-03-20,True,
U00423,Marcelo Campos,cavalcantipietro@example.net,2025-04-07,True,
U00424,Ana Lívia Martins,ana-livia51@example.net,2023-08-10,True,
U00425,Léo Costa,ana-julia93@example.com,2024-06-24,True,
U00426,Sabrina Vargas,zoeteixeira@example.org,2024-04-16,True,
U00427,Nicolas Alves,vitoriaferreira@example.net,2023-10-30,True,
U00428,Srta. Lívia Abreu,usousa@example.com,2025-04-17,True,
U00429,Vinícius da Costa,dmendonca@example.org,2023-09-24,True,
U00430,Caleb Aparecida,raqueljesus@example.net,2025-01-08,True,
U00431,Dr. Bryan Pacheco,montenegrojoao-felipe@example.net,2025-05-31,True,
U00432,Ana Vitória Pastor,lopesjose-pedro@example.org,2025-04-02,True,
U00433,Levi Gonçalves,anna-liz74@example.org,2024-02-17,True,
U00434,Cauê Cassiano,cavalcantemanuella@example.com,2023-09-01,False,2024-02-06
U00435,Bárbara Nascimento,oliver74@example.com,2024-03-05,True,
U00436,Caleb Castro,bruno35@example.org,2024-01-27,True,
U00437,Srta. Maria Alice Gonçalves,rochaana-clara@example.com,2023-09-14,True,
U00438,Nathan Machado,gabrielmartins@example.org,2025-04-02,False,2025-04-19
U00439,Davi Albuquerque,vasconcelospedro-miguel@example.org,2025-03-21,True,
U00440,Sr. José Pedro Barbosa,azevedomiguel@example.net,2023-12-06,False,2024-10-12
U00441,Caleb Farias,aparecidamaria-eduarda@example.org,2024-06-14,True,
U00442,Maria Laura Monteiro,garcialeticia@example.org,2023-11-13,False,2025-01-31
U00443,Francisco da Mota,maite20@example.net,2024-04-05,True,
U00444,Juan Monteiro,enovaes@example.org,2024-10-28,False,2025-06-25
U00445,Cecilia Leão,sarada-cruz@example.net,2023-09-11,False,2024-04-16
U00446,Allana Garcia,maria-luiza87@example.com,2025-03-19,True,
U00447,Sarah Duarte,lda-mata@example.org,2025-06-13,True,
U00448,Hellena Alves,danilo78@example.com,2024-03-09,True,
U00449,Emanuel Brito,rodrigoda-mata@example.net,2025-02-20,False,2025-06-13
U00450,Srta. Hellena Oliveira,lfogaca@example.org,2025-03-30,True,
U00451,Dr. Arthur Santos,joao-miguel93@example.com,2024-01-05,False,2025-04-09
U00452,Erick Mendonça,borgesdaniel@example.org,2024-08-29,True,
U00453,Antônio Moura,vabreu@example.net,2024-10-15,True,
U00454,Luigi Silva,aylaaraujo@example.org,2023-12-09,True,
U00455,Cecília Vasconcelos,mouraemanuella@example.org,2023-10-28,True,
U00456,Dra. Maria Laura Pastor,fernandesana-julia@example.com,2024-04-20,True,
U00457,Pedro Henrique Vieira,urezende@example.org,2023-10-19,True,
U00458,Maria Alice Câmara,gabrieladas-neves@example.net,2025-01-04,True,
U00459,Davi Lucas Cavalcanti,sampaioheloisa@example.net,2024-12-21,True,
U00460,Liam Pimenta,gustavo-henriquemonteiro@example.org,2023-07-30,True,
U00461,Srta. Isabela Ferreira,lucas-gabriel15@example.com,2024-03-18,True,
U00462,Gustavo Henrique da Cruz,ferreiratheo@example.org,2023-07-14,True,
U00463,Benicio Gomes,asiqueira@example.org,2025-01-15,True,
U00464,Sabrina Garcia,zoe61@example.com,2025-05-22,True,
U00465,Heloisa Castro,zbarbosa@example.org,2025-03-09,True,
U00466,Liam da Luz,barbosacaroline@example.org,2024-02-19,True,
U00467,Elisa Siqueira,novaesfrancisco@example.com,2025-05-25,True,
U00468,Rafaela Santos,lopeslucas@example.net,2024-10-09,True,
U00469,Eduarda Aragão,fariasnoah@example.org,2025-05-26,True,
U00470,Dra. Ágatha da Luz,ana-cecilia31@example.org,2024-05-18,True,
U00471,Rebeca Cassiano,fonsecaandre@example.com,2024-05-05,True,
U00472,Rhavi Costa,alvesnoah@example.org,2023-09-11,True,
U00473,Bruno Melo,das-nevesisabella@example.com,2024-11-12,True,
U00474,Julia Borges,xcirino@example.com,2024-07-19,True,
U00475,Pietro Aparecida,lunna74@example.org,2024-04-17,True,
U00476,Ana Liz Cassiano,barroscatarina@example.net,2025-04-15,False,2025-05-11
U00477,Heloísa Novaes,gomesrebeca@example.com,2024-05-22,True,
U00478,Olívia Oliveira,maria-laurada-rosa@example.org,2024-08-24,True,
U00479,Stella Oliveira,isaquesa@example.com,2024-05-07,False,2024-06-03
U00480,Heitor Correia,bryanlima@example.org,2023-11-16,True,
U00481,Gabriela Pires,valentimdias@example.net,2024-12-17,True,
U00482,Caio Gomes,unovaes@example.com,2025-06-14,True,
U00483,Alice Viana,acamargo@example.org,2024-08-12,True,
U00484,Beatriz Caldeira,vianaallana@example.net,2023-10-28,True,
U00485,Julia Gomes,moliveira@example.com,2025-05-19,False,2025-06-05
U00486,Nathan Casa Grande,zandrade@example.com,2023-08-03,False,2023-12-15
U00487,Benicio Souza,xda-mata@example.org,2024-12-23,True,
U00488,Leonardo da Mota,rsampaio@example.org,2024-03-24,True,
U00489,Davi Luiz da Rosa,uvasconcelos@example.com,2025-05-10,True,
U00490,Aurora Correia,acunha@example.net,2025-01-21,True,
U00491,Maria Fernanda Araújo,davi-luccadas-neves@example.net,2024-07-15,True,
U00492,Catarina Vasconcelos,cavalcantimatheus@example.org,2024-08-02,True,
U00493,Josué Andrade,xaragao@example.net,2025-04-15,True,
U00494,Léo Martins,hporto@example.net,2023-12-07,True,
U00495,Marcelo Mendonça,ecavalcanti@example.net,2023-07-29,True,
U00496,Dr. Enrico da Luz,da-pazbenjamin@example.com,2024-09-05,True,
U00497,Heitor Câmara,noahda-mata@example.net,2023-08-13,True,
U00498,Alícia Vasconcelos,melojoao@example.net,2024-05-18,True,
U00499,Alexia Câmara,ana-laura46@example.com,2023-11-17,True,
U00500,Dr. José Cunha,rda-rosa@example.net,2025-04-27,True,
U00501,Maria Laura Pacheco,abreunina@example.net,2025-04-05,True,
U00502,Dr. Kaique Rodrigues,mendesdavi-lucas@example.com,2025-04-20,True,
U00503,Lunna da Mota,ana-cecilia32@example.net,2024-02-05,True,
U00504,Benjamin Peixoto,uribeiro@example.net,2025-02-19,True,
U00505,Srta. Sara da Rocha,larissa66@example.net,2023-10-22,True,
U00506,Esther Fernandes,sophieporto@example.com,2023-08-02,True,
U00507,Maria Alice Montenegro,luigi82@example.com,2025-06-08,True,
U00508,Carolina Sousa,luiz-otavio51@example.org,2023-09-19,True,
U00509,Leandro Leão,esther49@example.com,2024-04-06,True,
U00510,Ravy Aragão,melomathias@example.net,2024-06-29,True,
U00511,Maria Helena Moura,julia02@example.org,2023-10-06,True,
U00512,Dr. Raul Casa Grande,luiz-miguel17@example.com,2023-12-08,True,
U00513,Levi Porto,abreumarcela@example.com,2024-11-06,True,
U00514,Emanuel Mendonça,cardosoluara@example.net,2023-12-15,True,
U00515,Mariane Mendes,cabreu@example.net,2024-06-03,True,
U00516,Sr. Lorenzo Sá,arthur-miguelrocha@example.org,2023-12-07,False,2025-06-27
U00517,Srta. Heloisa Sales,ana-livia21@example.com,2024-11-03,True,
U00518,Lorena Cavalcante,aparecidaana-cecilia@example.com,2024-07-30,True,
U00519,Dra. Valentina Fernandes,irodrigues@example.com,2024-06-23,True,
U00520,Maria Alice Sá,lucasguerra@example.org,2025-06-04,True,
U00521,Srta. Hadassa Siqueira,pastormirella@example.org,2023-12-30,False,2024-06-21
U00522,Sr. Marcos Vinicius Porto,sophie90@example.net,2023-10-09,True,
U00523,Bianca Rezende,aragaoigor@example.com,2023-08-11,True,
U00524,Camila Novaes,maria-julia23@example.net,2024-06-14,True,
U00525,Alexia da Rosa,gribeiro@example.net,2024-12-19,True,
U00526,Davi Miguel Leão,moraesisaac@example.com,2024-08-12,True,
U00527,Theo Costa,viniciusmoreira@example.org,2023-10-02,False,2025-06-02
U00528,Sra. Laís Castro,novaesmaysa@example.org,2024-04-08,True,
U00529,Luísa da Costa,albuquerquefelipe@example.org,2024-12-21,True,
U00530,Sabrina Cassiano,vasconcelosnina@example.org,2025-04-14,True,
U00531,Srta. Jade Ramos,maria-aliceda-rocha@example.com,2025-01-17,True,
U00532,Carlos Eduardo Cavalcanti,da-rochaeloah@example.net,2024-06-30,True,
U00533,Bruna Brito,albuquerquejoao-guilherme@example.net,2024-03-04,True,
U00534,Lucas Fogaça,rpinto@example.net,2024-11-19,True,
U00535,Dr. Fernando Camargo,dguerra@example.com,2023-09-15,True,
U00536,Pietra Leão,henry-gabrielcardoso@example.net,2025-04-14,True,
U00537,Emanuel Caldeira,epastor@example.net,2025-01-19,True,
U00538,Emilly Pimenta,wvasconcelos@example.net,2024-12-13,True,
U00539,Caroline Mendes,acamargo@example.com,2023-07-28,True,
U00540,José Pedro Rezende,apollo89@example.net,2023-08-10,True,
U00541,Maitê Moreira,lopestheo@example.com,2024-09-16,False,2024-12-12
U00542,Benjamim Albuquerque,mirellamelo@example.com,2024-03-30,False,2025-01-23
U00543,Breno Sá,pduarte@example.com,2025-05-10,True,
U00544,Thiago Câmara,pguerra@example.org,2024-02-06,True,
U00545,Melissa Borges,umachado@example.org,2024-06-26,True,
U00546,Dra. Allana Caldeira,cjesus@example.net,2024-07-26,True,
U00547,Kevin Moraes,maria-alicefernandes@example.com,2024-09-04,False,2024-09-04
U00548,Henry Gabriel Marques,maria-julia57@example.org,2025-04-06,True,
U00549,Hellena Abreu,daniela48@example.net,2023-09-19,True,
U00550,Srta. Ana Clara Cavalcante,tcarvalho@example.net,2024-04-21,True,
U00551,Bianca da Cunha,marcos-viniciuscampos@example.com,2025-01-16,True,
U00552,Esther Silva,henrique60@example.net,2023-12-20,True,
U00553,Camila Vargas,qmarques@example.net,2025-04-16,True,
U00554,Theo Abreu,novaesluana@example.net,2024-07-31,True,
U00555,Erick Siqueira,gustavo-henriquegomes@example.net,2024-07-14,False,2025-01-28
U00556,Luna Montenegro,mleao@example.net,2024-10-14,True,
U00557,João Guilherme Gonçalves,ana-beatriz72@example.org,2025-02-16,True,
U00558,Yan Dias,murilocostela@example.net,2024-05-21,False,2025-06-23
U00559,Luiz Felipe Rocha,luiz-henriquemontenegro@example.net,2025-01-10,True,
U00560,Luna Santos,teixeiraclarice@example.net,2024-12-25,True,
U00561,Maria Vitória Rocha,lavinia08@example.org,2024-07-12,True,
U00562,Clara Aragão,costavitor@example.org,2023-07-25,True,
U00563,Isis Casa Grande,salesana-carolina@example.org,2024-02-13,True,
U00564,Ana Beatriz Fogaça,ncaldeira@example.net,2025-02-10,True,
U00565,Mathias da Costa,calebe66@example.com,2025-01-30,False,2025-05-19
U00566,Ana Júlia Albuquerque,nathan97@example.org,2025-03-08,False,2025-05-08
U00567,Maria Eduarda Sá,mathiasda-rocha@example.com,2025-06-12,True,
U00568,Francisco Cavalcanti,garciabruno@example.com,2023-11-20,False,2025-05-03
U00569,Julia Cardoso,thomasabreu@example.com,2024-02-07,True,
U00570,Asafe Cassiano,caua94@example.com,2024-07-01,False,2025-04-03
U00571,Maria Alice Barbosa,sara32@example.net,2025-03-10,True,
U00572,Eduarda Leão,wborges@example.org,2023-08-27,True,
U00573,Lucas Farias,ana-beatriz39@example.net,2025-05-21,True,
U00574,Alexia Camargo,maite39@example.net,2024-07-08,False,2025-02-11
U00575,Lorenzo Garcia,gomestheo@example.net,2024-01-11,True,
U00576,Valentim Vargas,olivia87@example.com,2025-01-18,False,2025-03-13
U00577,Gael Duarte,britolucas-gabriel@example.net,2023-08-08,True,
U00578,Benício Costela,laiscaldeira@example.org,2024-08-22,True,
U00579,Dra. Maya Ramos,souzaleandro@example.org,2024-08-26,True,
U00580,Sra. Ana Carolina Borges,aragaoluiz-henrique@example.com,2024-06-26,True,
U00581,Ian da Luz,cgomes@example.net,2024-09-11,True,
U00582,Sr. Mathias Rocha,nascimentoanthony-gabriel@example.net,2024-05-14,False,2025-04-16
U00583,Augusto Sampaio,fogacamilena@example.org,2025-01-15,False,2025-05-15
U00584,Liz Pereira,da-pazluna@example.com,2024-02-15,True,
U00585,Eduarda Nascimento,joao-gabrielsouza@example.com,2024-05-07,False,2024-05-31
U00586,Laís Porto,ana-ceciliarocha@example.net,2025-03-15,True,
U00587,Sr. Yuri Novais,josueaparecida@example.org,2024-11-19,True,
U00588,Maria Júlia Nascimento,das-nevesotto@example.net,2024-09-22,True,
U00589,Sra. Hadassa Jesus,lorenzocirino@example.org,2025-01-31,True,
U00590,Gael Camargo,cauesa@example.net,2024-10-26,True,
U00591,Ana Sophia da Rocha,da-cunhagael-henrique@example.org,2024-06-27,False,2025-03-05
U00592,Raquel Farias,jose-miguel31@example.com,2025-01-19,True,
U00593,Gael Dias,vmachado@example.net,2024-10-28,True,
U00594,Eduardo Nunes,ana-vitoria62@example.org,2024-11-28,True,
U00595,Henry Silva,xda-mota@example.org,2024-03-04,True,
U00596,Nicole Machado,ana-laura78@example.org,2024-12-14,False,2025-04-22
U00597,Anna Liz da Mota,stephanycosta@example.com,2023-11-19,True,
U00598,Ana Vitória Siqueira,almeidanatalia@example.net,2025-01-25,True,
U00599,Maria Luiza Vargas,brayannovaes@example.com,2023-07-29,True,
U00600,Clarice Fonseca,xcamara@example.net,2024-08-30,False,2025-03-28
U00601,Davi Luiz Martins,goncalvesemanuella@example.net,2025-01-25,True,
U00602,Isabella Pimenta,oliviacarvalho@example.com,2023-07-13,True,
U00603,Diogo Sousa,cfogaca@example.org,2023-11-06,True,
U00604,Isabel Azevedo,ester30@example.net,2025-02-16,True,
U00605,Maria Cecília Gomes,cmarques@example.org,2023-12-13,True,
U00606,Sr. Vicente Porto,vinicius98@example.net,2024-11-20,True,
U00607,Maria Flor Fonseca,moreiratheodoro@example.com,2023-11-17,True,
U00608,Valentim Guerra,catarina77@example.net,2025-06-09,True,
U00609,Cecilia Macedo,raulbarbosa@example.net,2023-07-10,True,
U00610,Heitor Cassiano,levifonseca@example.net,2024-11-16,True,
U00611,Ian Leão,ian77@example.com,2025-01-12,True,
U00612,Elisa Ramos,palmeida@example.org,2023-12-16,True,
U00613,Elisa Carvalho,oliveirajuan@example.org,2023-10-13,True,
U00614,Fernando Moreira,kpeixoto@example.net,2023-11-11,True,
U00615,Dra. Larissa Barros,manuelapereira@example.com,2023-07-20,True,
U00616,Eloá Câmara,jpeixoto@example.net,2025-05-09,True,
U00617,Thomas da Luz,carolinemarques@example.net,2025-04-02,True,
U00618,Ian Garcia,gcardoso@example.org,2024-10-06,True,
U00619,Sofia Rodrigues,mcassiano@example.org,2023-12-09,True,
U00620,Ana Carolina Viana,borgesmaria-luisa@example.net,2023-11-20,True,
U00621,Ágatha Abreu,amoreira@example.com,2023-10-14,True,
U00622,Vinícius Lima,maria-luisavieira@example.com,2025-05-15,True,
U00623,Beatriz Lima,thomasmendes@example.org,2024-04-02,True,
U00624,João Miguel Peixoto,mda-cunha@example.org,2025-06-11,True,
U00625,Srta. Stephany Campos,garcianoah@example.net,2025-01-06,True,
U00626,Dr. Luiz Miguel Caldeira,leticiarezende@example.net,2025-03-21,True,
U00627,Vitor Gabriel Lima,yuri63@example.com,2024-01-18,True,
U00628,Rafaela Cavalcanti,maria-sophia44@example.net,2024-09-06,True,
U00629,Sra. Cecilia Ribeiro,souzaraul@example.com,2024-03-29,True,
U00630,Srta. Beatriz Cunha,vviana@example.net,2025-03-04,True,
U00631,Mathias Porto,borgesjoao-vitor@example.com,2024-10-24,False,2024-11-13
U00632,Maya Borges,da-luzpedro-miguel@example.com,2025-06-23,True,
U00633,Ana Carolina Silveira,nguerra@example.net,2023-09-05,True,
U00634,Benjamin Vasconcelos,mayamacedo@example.org,2024-08-13,True,
U00635,Stella da Paz,bernardoviana@example.net,2023-12-09,True,
U00636,Isabel Pimenta,brayanfonseca@example.org,2024-08-05,True,
U00637,Emanuel Borges,isabelly56@example.com,2024-11-25,True,
U00638,Valentim Albuquerque,borgesisis@example.com,2024-10-02,True,
U00639,Marcela Ferreira,rael93@example.com,2025-01-19,True,
U00640,Alana da Luz,joanamontenegro@example.org,2025-06-26,True,
U00641,Laís Fernandes,moraestheo@example.net,2024-09-11,False,2024-10-09
U00642,Isis Sales,kgarcia@example.com,2025-03-28,True,
U00643,Lucca Vasconcelos,drodrigues@example.net,2025-02-22,True,
U00644,Rodrigo Camargo,davi-luiz63@example.net,2025-05-05,True,
U00645,Dr. Luiz Gustavo Moreira,sampaiovinicius@example.org,2024-12-31,False,2025-02-13
U00646,Murilo Rocha,dom82@example.com,2024-02-13,True,
U00647,João Felipe Cirino,melinasousa@example.org,2024-03-05,False,2024-12-05
U00648,Srta. Julia Costela,nathanda-cruz@example.net,2024-01-04,True,
U00649,Cauê Campos,rochamarina@example.net,2024-04-07,True,
U00650,Ana Cecília Mendes,ana-vitoria79@example.com,2023-07-10,True,
U00651,Thomas da Mota,wcamara@example.net,2024-07-20,True,
U00652,Vinicius Lima,cnogueira@example.net,2023-10-13,True,
U00653,Emanuella Marques,sampaiorafaela@example.com,2024-03-31,False,2025-01-31
U00654,Srta. Alice Rocha,gabriellypacheco@example.org,2024-03-06,True,
U00655,Joana Cirino,renan47@example.net,2024-03-14,False,2024-12-20
U00656,Sr. Theo Lima,larissasampaio@example.com,2024-03-28,True,
U00657,Lara Machado,joaooliveira@example.net,2024-04-14,True,
U00658,João Gabriel da Costa,mgarcia@example.org,2023-12-30,True,
U00659,Srta. Olívia Albuquerque,lauramonteiro@example.org,2025-03-18,True,
U00660,Stella Nascimento,mariah44@example.net,2025-05-29,True,
U00661,Ana Julia Gonçalves,salesluan@example.org,2025-05-02,True,
U00662,Renan Pires,machadobruna@example.com,2023-12-20,True,
U00663,Jade Ferreira,jesusjoaquim@example.com,2024-04-11,False,2025-01-15
U00664,Fernanda Oliveira,alicefogaca@example.com,2025-05-09,True,
U00665,Raquel Vasconcelos,ybarros@example.net,2024-12-09,True,
U00666,Clara Cavalcante,laura99@example.com,2024-02-13,True,
U00667,Bruno Castro,rafael55@example.net,2025-04-25,True,
U00668,Sra. Maria Laura da Mata,xvasconcelos@example.net,2024-02-16,True,
U00669,Milena Jesus,leoalmeida@example.org,2024-10-03,True,
